draft_year,round,pick,overall,player_name_raw,path,source_team_location,athlete_id,matched_athlete_id,final_college_season,match_method
2020,2,27,57,Reggie Perry,NCAA,Mississippi State,35961.0,35961.0,2020.0,direct_athlete_id
2020,2,28,58,Paul Reed,NCAA,DePaul,36316.0,36316.0,2020.0,direct_athlete_id
2020,2,29,59,Jalen Harris,NCAA,Nevada,36625.0,36625.0,2020.0,direct_athlete_id
2020,2,30,60,Sam Merrill,NCAA,Utah State,34918.0,34918.0,2020.0,direct_athlete_id
2019,1,1,1,Zion Williamson,NCAA,Duke,43429.0,43429.0,2019.0,direct_athlete_id
2019,1,2,2,Ja Morant,NCAA,Murray State,44342.0,44342.0,2019.0,direct_athlete_id
2019,1,3,3,RJ Barrett,NCAA,Duke,43431.0,43431.0,2019.0,direct_athlete_id
2019,1,4,4,De'Andre Hunter,NCAA,Virginia,42531.0,42531.0,2019.0,direct_athlete_id
2019,1,5,5,Darius Garland,NCAA,Vanderbilt,43330.0,43330.0,2019.0,direct_athlete_id
2019,1,6,6,Jarrett Culver,NCAA,Texas Tech,42663.0,42663.0,2019.0,direct_athlete_id
2019,1,7,7,Coby White,NCAA,North Carolina,41849.0,41849.0,2019.0,direct_athlete_id
2019,1,8,8,Jaxson Hayes,NCAA,Texas,43022.0,43022.0,2019.0,direct_athlete_id
2019,1,9,9,Rui Hachimura,NCAA,Gonzaga,41807.0,41807.0,2019.0,direct_athlete_id
2019,1,10,10,Cam Reddish,NCAA,Duke,43430.0,43430.0,2019.0,direct_athlete_id
2019,1,11,11,Cameron Johnson,NCAA,North Carolina,41851.0,41851.0,2019.0,direct_athlete_id
2019,1,12,12,PJ Washington,NCAA,Kentucky,43435.0,43435.0,2019.0,direct_athlete_id
2019,1,13,13,Tyler Herro,NCAA,Kentucky,43437.0,43437.0,2019.0,direct_athlete_id
2019,1,14,14,Romeo Langford,NCAA,Indiana,42017.0,42017.0,2019.0,direct_athlete_id
2019,1,15,15,Sekou Doumbouya,International (Guinea),Guinea,,,,
2019,1,16,16,Chuma Okeke,NCAA,Auburn,41869.0,41869.0,2019.0,direct_athlete_id
2019,1,17,17,Nickeil Alexander-Walker,NCAA,Virginia Tech,43981.0,43981.0,2019.0,direct_athlete_id
2019,1,18,18,Goga Bitadze,NCAA,Georgia,,,,unmatched_needs_review
2019,1,19,19,Luka Samanic,International (Croatia),Croatia,,,,
2019,1,20,20,Matisse Thybulle,NCAA,Washington,43445.0,43445.0,2019.0,direct_athlete_id
2019,1,21,21,Brandon Clarke,NCAA,Gonzaga,41808.0,41808.0,2019.0,direct_athlete_id
2019,1,22,22,Grant Williams,NCAA,Tennessee,41829.0,41829.0,2019.0,direct_athlete_id
2019,1,23,23,Darius Bazley,International (USA),USA,,,,
2019,1,24,24,Ty Jerome,NCAA,Virginia,42530.0,42530.0,2019.0,direct_athlete_id
2019,1,25,25,Nassir Little,NCAA,North Carolina,41852.0,41852.0,2019.0,direct_athlete_id
2019,1,26,26,Dylan Windler,NCAA,Belmont,44346.0,44346.0,2019.0,direct_athlete_id
2019,1,27,27,Mfiondu Kabengele,NCAA,Florida State,41899.0,41899.0,2019.0,direct_athlete_id
2019,1,28,28,Jordan Poole,NCAA,Michigan,43202.0,43202.0,2019.0,direct_athlete_id
2019,1,29,29,Keldon Johnson,NCAA,Kentucky,43438.0,43438.0,2019.0,direct_athlete_id
2019,1,30,30,Kevin Porter Jr.,NCAA,USC,43455.0,43455.0,2019.0,direct_athlete_id
2019,2,1,31,Nic Claxton,NCAA,Georgia,44182.0,44182.0,2019.0,direct_athlete_id
2019,2,2,32,KZ Okpala,NCAA,Stanford,43404.0,43404.0,2019.0,direct_athlete_id
2019,2,3,33,Carsen Edwards,NCAA,Purdue,41938.0,41938.0,2019.0,direct_athlete_id
2019,2,4,34,Bruno Fernando,NCAA,Maryland,42672.0,42672.0,2019.0,direct_athlete_id
2019,2,5,35,Marcos Louzada Silva,International (Brazil),Brazil,,,,
2019,2,6,36,Cody Martin,NCAA,Nevada,41843.0,41843.0,2019.0,direct_athlete_id
2019,2,7,37,Deividas Sirvydis,International (Lithuania),Lithuania,,,,
2019,2,8,38,Daniel Gafford,NCAA,Arkansas,44057.0,44057.0,2019.0,direct_athlete_id
2019,2,9,39,Alen Smailagic,International (Serbia),Serbia,,,,
2019,2,10,40,Justin James,NCAA,Wyoming,43369.0,43369.0,2019.0,direct_athlete_id
2019,2,11,41,Eric Paschall,NCAA,Villanova,41861.0,41861.0,2019.0,direct_athlete_id
2019,2,12,42,Admiral Schofield,NCAA,Tennessee,41832.0,41832.0,2019.0,direct_athlete_id
2019,2,13,43,Jaylen Nowell,NCAA,Washington,43444.0,43444.0,2019.0,direct_athlete_id
2019,2,14,44,Bol Bol,NCAA,Oregon,41889.0,41889.0,2019.0,direct_athlete_id
2019,2,15,45,Isaiah Roby,NCAA,Nebraska,43079.0,43079.0,2019.0,direct_athlete_id
2019,2,16,46,Talen Horton-Tucker,NCAA,Iowa State,43028.0,43028.0,2019.0,direct_athlete_id
2019,2,17,47,Ignas Brazdeikis,NCAA,Michigan,43201.0,43201.0,2019.0,direct_athlete_id
2019,2,18,48,Terance Mann,NCAA,Florida State,41898.0,41898.0,2019.0,direct_athlete_id
2019,2,19,49,Quinndary Weatherspoon,NCAA,Mississippi State,43987.0,43987.0,2019.0,direct_athlete_id
2019,2,20,50,Jarrell Brantley,NCAA,Charleston,42476.0,42476.0,2019.0,direct_athlete_id
2019,2,21,51,Tremont Waters,NCAA,LSU,41931.0,41931.0,2019.0,direct_athlete_id
2019,2,22,52,Jalen McDaniels,NCAA,San Diego State,43358.0,43358.0,2019.0,direct_athlete_id
2019,2,23,53,Justin Wright-Foreman,NCAA,Hofstra,44089.0,44089.0,2019.0,direct_athlete_id
2019,2,24,54,Marial Shayok,NCAA,Iowa State,43030.0,43030.0,2019.0,direct_athlete_id
2019,2,25,55,Kyle Guy,NCAA,Virginia,42532.0,42532.0,2019.0,direct_athlete_id
2019,2,26,56,Jaylen Hands,NCAA,UCLA,41908.0,41908.0,2019.0,direct_athlete_id
2019,2,27,57,Jordan Bone,NCAA,Tennessee,41831.0,41831.0,2019.0,direct_athlete_id
2019,2,28,58,Miye Oni,NCAA,Yale,44254.0,44254.0,2019.0,direct_athlete_id
2019,2,29,59,Dewan Hernandez,NCAA,Miami,44064.0,,,unmatched_needs_review
2019,2,30,60,Vanja Marinkovic,International (Serbia),Serbia,,,,
2018,1,1,1,Deandre Ayton,NCAA,Arizona,46016.0,46016.0,2018.0,direct_athlete_id
2018,1,2,2,Marvin Bagley III,NCAA,Duke,46001.0,46001.0,2018.0,direct_athlete_id
2018,1,3,3,Luka Doncic,International (Slovenia),Slovenia,,,,
2018,1,4,4,Jaren Jackson Jr.,NCAA,Michigan State,46009.0,46009.0,2018.0,direct_athlete_id
2018,1,5,5,Trae Young,NCAA,Oklahoma,48324.0,48324.0,2018.0,direct_athlete_id
2018,1,6,6,Mohamed Bamba,NCAA,Texas,47342.0,47342.0,2018.0,direct_athlete_id
2018,1,7,7,Wendell Carter Jr.,NCAA,Duke,46002.0,46002.0,2018.0,direct_athlete_id
2018,1,8,8,Collin Sexton,NCAA,Alabama,46356.0,46356.0,2018.0,direct_athlete_id
2018,1,9,9,Kevin Knox,NCAA,Kentucky,48213.0,48213.0,2018.0,direct_athlete_id
2018,1,10,10,Mikal Bridges,NCAA,Villanova,46041.0,46041.0,2018.0,direct_athlete_id
2018,1,11,11,Shai Gilgeous-Alexander,NCAA,Kentucky,48216.0,48216.0,2018.0,direct_athlete_id
2018,1,12,12,Miles Bridges,NCAA,Michigan State,46010.0,46010.0,2018.0,direct_athlete_id
2018,1,13,13,Jerome Robinson,NCAA,Boston College,46890.0,46890.0,2018.0,direct_athlete_id
2018,1,14,14,Michael Porter Jr.,NCAA,Missouri,47525.0,47525.0,2018.0,direct_athlete_id
2018,1,15,15,Troy Brown,NCAA,Oregon,47762.0,47762.0,2018.0,direct_athlete_id
2018,1,16,16,Zhaire Smith,NCAA,Texas Tech,47477.0,47477.0,2018.0,direct_athlete_id
2018,1,17,17,Donte DiVincenzo,NCAA,Villanova,46042.0,46042.0,2018.0,direct_athlete_id
2018,1,18,18,Lonnie Walker,NCAA,Miami,46078.0,46078.0,2018.0,direct_athlete_id
2018,1,19,19,Kevin Huerter,NCAA,Maryland,46660.0,46660.0,2018.0,direct_athlete_id
2018,1,20,20,Josh Okogie,NCAA,Georgia Tech,46132.0,46132.0,2018.0,direct_athlete_id
2018,1,21,21,Grayson Allen,NCAA,Duke,46005.0,46005.0,2018.0,direct_athlete_id
2018,1,22,22,Chandler Hutchison,NCAA,Boise State,47643.0,47643.0,2018.0,direct_athlete_id
2018,1,23,23,Aaron Holiday,NCAA,UCLA,46136.0,46136.0,2018.0,direct_athlete_id
2018,1,24,24,Anfernee Simons,International (USA),USA,,,,
2018,1,25,25,Moritz Wagner,NCAA,Michigan,,48111.0,2018.0,name_year_team
2018,1,26,26,Landry Shamet,NCAA,Wichita State,46052.0,46052.0,2018.0,direct_athlete_id
2018,1,27,27,Robert Williams,NCAA,Texas A&M,48997.0,48997.0,2018.0,direct_athlete_id
2018,1,28,28,Jacob Evans,NCAA,Cincinnati,48477.0,48477.0,2018.0,direct_athlete_id
2018,1,29,29,Dzanan Musa,International (Bosnia & Herzegovina),Bosnia & Herzegovina,,,,
2018,1,30,30,Omari Spellman,NCAA,Villanova,46039.0,46039.0,2018.0,direct_athlete_id
2018,2,1,31,Elie Okobo,International (France),France,,,,
2018,2,2,32,Jevon Carter,NCAA,West Virginia,48747.0,48747.0,2018.0,direct_athlete_id
2018,2,3,33,Jalen Brunson,NCAA,Villanova,46040.0,46040.0,2018.0,direct_athlete_id
2018,2,4,34,Devonte' Graham,NCAA,Kansas,46031.0,46031.0,2018.0,direct_athlete_id
2018,2,5,35,Melvin Frazier,NCAA,Tulane,47229.0,47229.0,2018.0,direct_athlete_id
2018,2,6,36,Mitchell Robinson,NCAA,Western Kentucky,,,,unmatched_needs_review
2018,2,7,37,Gary Trent Jr.,NCAA,Duke,46003.0,46003.0,2018.0,direct_athlete_id
2018,2,8,38,Khyri Thomas,NCAA,Creighton,47518.0,47518.0,2018.0,direct_athlete_id
2018,2,9,39,Isaac Bonga,International (Germany),Germany,,,,
2018,2,10,40,Rodions Kurucs,International (Latvia),Latvia,,,,
2018,2,11,41,Jarred Vanderbilt,NCAA,Kentucky,48217.0,48217.0,2018.0,direct_athlete_id
2018,2,12,42,Bruce Brown,NCAA,Miami,46075.0,46075.0,2018.0,direct_athlete_id
2018,2,13,43,Justin Jackson,NCAA,Maryland,46658.0,46658.0,2018.0,direct_athlete_id
2018,2,14,44,Issuf Sanon,International (Ukraine),Ukraine,,,,
2018,2,15,45,Hamidou Diallo,NCAA,Kentucky,48214.0,48214.0,2018.0,direct_athlete_id
2018,2,16,46,De'Anthony Melton,NCAA,USC,46071.0,,,unmatched_needs_review
2018,2,17,47,Sviatoslav Mykhailiuk,NCAA,Kansas,46030.0,46030.0,2018.0,direct_athlete_id
2018,2,18,48,Keita Bates-Diop,NCAA,Ohio State,46698.0,46698.0,2018.0,direct_athlete_id
2018,2,19,49,Chimezie Metu,NCAA,USC,46067.0,46067.0,2018.0,direct_athlete_id
2018,2,20,50,Alize Johnson,NCAA,Missouri State,47139.0,47139.0,2018.0,direct_athlete_id
2018,2,21,51,Tony Carr,NCAA,Penn State,46284.0,46284.0,2018.0,direct_athlete_id
2018,2,22,52,Vince Edwards,NCAA,Purdue,46127.0,46127.0,2018.0,direct_athlete_id
2018,2,23,53,Devon Hall,NCAA,Virginia,,46656.0,2018.0,name_year_team
2018,2,24,54,Shake Milton,NCAA,SMU,47238.0,47238.0,2018.0,direct_athlete_id
2018,2,25,55,Arnoldas Kulboka,International (Lithuania),Lithuania,,,,
2018,2,26,56,Ray Spalding,NCAA,Louisville,48222.0,48222.0,2018.0,direct_athlete_id
2018,2,27,57,Kevin Hervey,NCAA,UT Arlington,48124.0,48124.0,2018.0,direct_athlete_id
2018,2,28,58,Thomas Welsh,NCAA,UCLA,46135.0,46135.0,2018.0,direct_athlete_id
2018,2,29,59,George King,NCAA,Colorado,,47223.0,2018.0,name_year_team
2018,2,30,60,Kostas Antetokounmpo,NCAA,Dayton,,46511.0,2018.0,name_year_team
2017,1,1,1,Markelle Fultz,NCAA,Washington,53509.0,53509.0,2017.0,direct_athlete_id
2017,1,2,2,Lonzo Ball,NCAA,UCLA,51221.0,51221.0,2017.0,direct_athlete_id
2017,1,3,3,Jayson Tatum,NCAA,Duke,51900.0,51900.0,2017.0,direct_athlete_id
2017,1,4,4,Josh Jackson,NCAA,Kansas,52700.0,52700.0,2017.0,direct_athlete_id
2017,1,5,5,De'Aaron Fox,NCAA,Kentucky,51981.0,51981.0,2017.0,direct_athlete_id
2017,1,6,6,Jonathan Isaac,NCAA,Florida State,53069.0,53069.0,2017.0,direct_athlete_id
2017,1,7,7,Lauri Markkanen,NCAA,Arizona,51944.0,51944.0,2017.0,direct_athlete_id
2017,1,8,8,Frank Ntilikina,International (France),France,,,,
2017,1,9,9,Dennis Smith,NCAA,NC State,51915.0,51915.0,2017.0,direct_athlete_id
2017,1,10,10,Zach Collins,NCAA,Gonzaga,51200.0,51200.0,2017.0,direct_athlete_id
2017,1,11,11,Malik Monk,NCAA,Kentucky,51980.0,51980.0,2017.0,direct_athlete_id
2017,1,12,12,Luke Kennard,NCAA,Duke,51895.0,51895.0,2017.0,direct_athlete_id
2017,1,13,13,Donovan Mitchell,NCAA,Louisville,51193.0,51193.0,2017.0,direct_athlete_id
2017,1,14,14,Edrice Adebayo,NCAA,Kentucky,51978.0,51978.0,2017.0,direct_athlete_id
2017,1,15,15,Justin Jackson,NCAA,North Carolina,52675.0,52675.0,2017.0,direct_athlete_id
2017,1,16,16,Justin Patton,NCAA,Creighton,51278.0,51278.0,2017.0,direct_athlete_id
2017,1,17,17,D.J. Wilson,NCAA,Michigan,52715.0,52715.0,2017.0,direct_athlete_id
2017,1,18,18,TJ Leaf,NCAA,UCLA,51220.0,51220.0,2017.0,direct_athlete_id
2017,1,19,19,John Collins,NCAA,Wake Forest,52044.0,52044.0,2017.0,direct_athlete_id
2017,1,20,20,Harry Giles,NCAA,Duke,51899.0,51899.0,2017.0,direct_athlete_id
2017,1,21,21,Terrance Ferguson,International (Australia),Australia,,,,
2017,1,22,22,Jarrett Allen,NCAA,Texas,52496.0,52496.0,2017.0,direct_athlete_id
2017,1,23,23,OG Anunoby,NCAA,Indiana,52695.0,52695.0,2017.0,direct_athlete_id
2017,1,24,24,Tyler Lydon,NCAA,Syracuse,51248.0,51248.0,2017.0,direct_athlete_id
2017,1,25,25,Anzejs Pasecniks ,International (Latvia),Latvia,,,,
2017,1,26,26,Caleb Swanigan,NCAA,Purdue,51205.0,51205.0,2017.0,direct_athlete_id
2017,1,27,27,Kyle Kuzma,NCAA,Utah,53273.0,53273.0,2017.0,direct_athlete_id
2017,1,28,28,Tony Bradley,NCAA,North Carolina,52678.0,52678.0,2017.0,direct_athlete_id
2017,1,29,29,Derrick White,NCAA,Colorado,,52660.0,2017.0,name_year_team
2017,1,30,30,Josh Hart,NCAA,Villanova,,51167.0,2017.0,name_year_team
2017,2,1,31,Frank Jackson,NCAA,Duke,51897.0,51897.0,2017.0,direct_athlete_id
2017,2,2,32,Davon Reed,NCAA,Miami,,51925.0,2017.0,name_year_team
2017,2,3,33,Wesley Iwundu,NCAA,Kansas State,,,,unmatched_needs_review
2017,2,4,34,Frank Mason,NCAA,Kansas,,52701.0,2017.0,name_year_team
2017,2,5,35,Ivan Rabb,NCAA,California,52942.0,52942.0,2017.0,direct_athlete_id
2017,2,6,36,Jonah Bolden,International (Australia),Australia,,,,
2017,2,7,37,Semi Ojeleye,NCAA,SMU,,52385.0,2017.0,name_year_team
2017,2,8,38,Jordan Bell,NCAA,Oregon,,53000.0,2017.0,name_year_team
2017,2,9,39,Jawun Evans,NCAA,Oklahoma State,52430.0,52430.0,2017.0,direct_athlete_id
2017,2,10,40,Dwayne Bacon,NCAA,Florida State,53071.0,53071.0,2017.0,direct_athlete_id
2017,2,11,41,Tyler Dorsey,NCAA,Oregon,53001.0,53001.0,2017.0,direct_athlete_id
2017,2,12,42,Thomas Bryant,NCAA,Indiana,52696.0,52696.0,2017.0,direct_athlete_id
2017,2,13,43,Isaiah Hartenstein,International (Germany),Germany,,,,
2017,2,14,44,Damyean Dotson,NCAA,Houston,,52378.0,2017.0,name_year_team
2017,2,15,45,Dillon Brooks,NCAA,Oregon,53003.0,53003.0,2017.0,direct_athlete_id
2017,2,16,46,Sterling Brown,NCAA,SMU,,52387.0,2017.0,name_year_team
2017,2,17,47,Ike Anigbogu,NCAA,UCLA,51225.0,51225.0,2017.0,direct_athlete_id
2017,2,18,48,Sindarius Thornwell,NCAA,South Carolina,,51463.0,2017.0,name_year_team
2017,2,19,49,Vlatko Cancar,International (Slovenia),Slovenia,,,,
2017,2,20,50,Mathias  Lessort,International (France),France,,,,
2017,2,21,51,Monte Morris,NCAA,Iowa State,,51297.0,2017.0,name_year_team
2017,2,22,52,Edmond Sumner,NCAA,Xavier,51171.0,51171.0,2017.0,direct_athlete_id
2017,2,23,53,Kadeem Allen,NCAA,Arizona,51945.0,51945.0,2017.0,direct_athlete_id
2017,2,24,54,Alec Peters,NCAA,Valparaiso,,52417.0,2017.0,name_year_team
2017,2,25,55,Nigel Williams-Goss,NCAA,Gonzaga,,51198.0,2017.0,name_year_team
2017,2,26,56,Jabari Bird,NCAA,California,,52937.0,2017.0,name_year_team
2017,2,27,57,Aleksandar Vezenkov ,International (Cyprus),Cyprus,,,,
2017,2,28,58,Ognjen Jaramaz,International (Serbia),Serbia,,,,
2017,2,29,59,Jaron Blossomgame,NCAA,Clemson,,51931.0,2017.0,name_year_team
2017,2,30,60,Alpha Kaba,International (France),France,,,,
