draft_year,round,pick,overall,nba_player_id,cbbd_athlete_id,player_name,final_college_season,college_team,conference,college_minutes,PLAYER_HEIGHT_INCHES,PTS_PER_100,TS%,USG%,AST%,TOV%,STL%,BLK%,TRB%,FTr,% of FG Ast'd_2P,% of FG Ast'd_3P,PLAYER_HEIGHT_INCHES_z,PTS_PER_100_z,TS%_z,USG%_z,AST%_z,TOV%_z,STL%_z,BLK%_z,TRB%_z,FTr_z,% of FG Ast'd_2P_z,% of FG Ast'd_3P_z,PORPAG,rim_finishing_share,three_pt_jumper_share,c_alpha_0,c_alpha_1,c_alpha_2,c_alpha_3,c_alpha_4,c_alpha_5,c_alpha_6,c_alpha_7,c_argmax,c_alpha_max,log_pick,age_at_draft,years_in_college,position,conf_tier,rookie_season,rookie_minutes,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_argmax,y_max,college_match_method
2024,1,17,17,1642261.0,15275.0,Dalton Knecht,2024.0,Tennessee,SEC,1101,78.0,0.4097042119431405,0.584,0.326,0.1341514277237684,0.0837176108915239,0.0131262736587409,0.0244169998938391,0.0866029855887219,0.357,0.4327485380116959,0.8494623655913979,0.1933515753123544,3.0909196456201027,0.6078217992361441,2.6398096768435635,0.1504265955978982,-1.2823543944008873,-0.7467879662581557,0.2037167514482863,-0.1710240226204218,0.1109292915172019,0.329157070400296,0.32095149385942,4.9,0.3500866551126516,0.4055459272097054,0.0,0.0,0.0,0.0289043103564424,0.0,0.2795452421052102,0.5056893236365553,0.1858611239017918,6,0.5056893236365553,2.833213344056216,23.18685831622177,3.0,SF,True,2024-25,1493.795,0.1303944018165467,0.0393727385139242,0.0689584350414319,0.0764202732871389,0.0,0.6848541513409582,0.0,0.0,5,0.6848541513409582,direct_athlete_id
2024,1,18,18,1641783.0,16242.0,Tristan da Silva,2024.0,Colorado,Pac-12,1156,80.0,0.2757857356976503,0.611,0.225,0.1335215421798026,0.1204771685890346,0.0197095940645067,0.0169812020096464,0.0895488914520056,0.258,0.5263157894736842,0.9375,0.7910192990005446,0.9902304212121884,1.045778544442489,0.6130978408873696,0.1415611999923282,-0.5471617985925676,0.0309469802624377,-0.1339414338508182,-0.094063239021076,-0.4998484542043142,0.8006922708859249,0.5920256759577806,4.1,0.32,0.405,0.0245915500361612,0.0888018900270196,0.0,0.3229598150985379,0.0870488841185316,0.114081909420511,0.2763334723809421,0.0861824789182963,3,0.3229598150985379,2.8903717578961645,23.11567419575633,4.0,SF,True,2024-25,1628.611666666667,0.2776098231771289,0.0,0.2115560394598803,0.2331125597856024,0.0,0.2151739879870282,0.0,0.06254758959036,0,0.2776098231771289,direct_athlete_id
2024,1,19,19,1642266.0,17223.0,Ja'Kobe Walter,2024.0,Baylor,Big 12,1131,77.0,0.2728542270920615,0.548,0.233,0.0805400576959686,0.0920629945937475,0.0199580244007689,0.0078961299990129,0.0868692426836227,0.478,0.2753623188405797,0.8933333333333333,-0.1054822865317406,0.9442458139222224,0.0238794722943527,0.7736294714581574,-0.6041327188779094,-1.115446393016809,0.0602958410770739,-0.5464928474581618,-0.1640681470380262,0.8574354251768329,-0.4639958891122154,0.4560333458241601,3.8,0.1566579634464752,0.5744125326370757,0.0434488022557239,0.0449472117507627,0.0,0.0,0.2097044721637607,0.0125818418662095,0.3471861918532492,0.3421314801102939,6,0.3471861918532492,2.9444389791664403,19.808350444900753,1.0,SG,True,2024-25,1103.235,0.1167376774782102,0.0,0.1275616103164928,0.221803589660621,0.0,0.3259766174018433,0.0,0.2079205051428324,5,0.3259766174018433,direct_athlete_id
2024,1,20,20,1642281.0,16921.0,Jaylon Tyson,2024.0,California,Pac-12,1065,78.0,0.3656407921902949,0.563,0.299,0.2350563870372699,0.1510669100522439,0.0222551281609789,0.0148436880332679,0.1097789456672033,0.298,0.24375,0.5476190476190477,0.1933515753123544,2.3997263640023787,0.2671887751867647,2.098015423667155,1.570624902175845,0.0646342305246484,0.3316692149955747,-0.2310055420415153,0.4344400115625702,-0.2530695670441057,-0.6233071958931362,-0.6084457019063877,3.5,0.4498834498834498,0.2727272727272727,0.0212951977076892,0.0327426060982888,0.0,0.0384211603478393,0.1271089077447068,0.4202108671055218,0.3311850155528646,0.0290362454430891,5,0.4202108671055218,2.995732273553991,21.56605065023956,3.0,SG,True,2024-25,452.96,0.1240064832009002,0.0499321494464067,0.1063717235888664,0.2463380020669486,0.0,0.0180719492014685,0.0,0.4552796924954093,7,0.4552796924954093,direct_athlete_id
2024,1,21,21,1642274.0,17225.0,Yves Missi,2024.0,Baylor,Big 12,781,83.0,0.2839039333708282,0.632,0.216,0.0334938660641734,0.1190040278286341,0.0156227467192231,0.0728963947620147,0.1550169813205474,0.605,0.6428571428571429,0.0,1.6875208845328298,1.1175751375782583,1.3864115684918683,0.4324997564952333,-1.2662896846106828,-0.5766246715830993,-0.4518616642535107,2.405156966813166,1.616268228060882,1.6409583919104953,1.3880062036336505,-2.2946039731049144,2.8,0.7268722466960352,0.0,0.0,0.0,0.5961531721210603,0.0460092376412572,0.0,0.0912641400581187,0.2665734501795634,0.0,2,0.5961531721210603,3.044522437723423,20.11772758384668,1.0,C,True,2024-25,1955.79,0.0,0.105116944311209,0.3088445552270782,0.0639848188800882,0.5215942769764297,0.0,0.0,0.0004594046051949,4,0.5215942769764297,direct_athlete_id
2024,1,24,24,1642273.0,15296.0,Kyshawn George,2024.0,Miami,ACC,713,80.0,0.1903040685762336,0.585,0.176,0.1625133076115762,0.1920922042580438,0.0218111111879464,0.0183902452986804,0.0730534453175699,0.142,0.1785714285714285,0.8301886792452831,0.7910192990005446,-0.3506630987917886,0.6240424194289718,-0.3701583963587048,0.5496090942785375,0.8851417238181418,0.2792142993160609,-0.0699570427480795,-0.5250011301972378,-1.215507226968919,-0.9517767219903522,0.2616064331090948,1.4,0.2,0.6842105263157895,0.1607306178966293,0.0223118809131862,0.0965300889337909,0.114760442742645,0.1891008671480048,0.0805409347973036,0.0450239619502866,0.2910012056181534,7,0.2910012056181534,3.1780538303479458,20.539356605065024,1.0,SG,True,2024-25,1802.1833333333336,0.3064534352954824,0.0,0.0819828749601463,0.3293175755876699,0.0,0.1485091131351384,0.0,0.1337370010215628,3,0.3293175755876699,direct_athlete_id
2024,1,26,26,1641794.0,17403.0,Dillon Jones,2024.0,Weber State,Big Sky,1146,77.0,0.3384320569414503,0.605,0.297,0.3034289298532948,0.1500638569604087,0.0322370523314406,0.00305055406575,0.1671492732861942,0.477,0.0718232044198895,0.7941176470588235,-0.1054822865317406,1.9729212020153264,0.9484548232855236,2.0578825160244576,2.5329420190388414,0.0445731293441566,1.5109056462176382,-0.766529540471665,1.9332202081528211,0.8512659529978277,-1.489737862135947,0.1505411413952505,5.4,0.4636363636363636,0.2386363636363636,0.0584710006546493,0.0,0.0,0.0,0.2829200491057803,0.3081717937743755,0.3504371564651949,0.0,6,0.3504371564651949,3.258096538021482,22.65845311430527,4.0,SF,False,2024-25,551.4933333333333,0.324172626863129,0.0,0.2090191984690191,0.2786805645198632,0.0,0.0,0.0,0.1881276101479885,0,0.324172626863129,direct_athlete_id
2024,1,27,27,1630545.0,15420.0,Terrence Shannon Jr.,2024.0,Illinois,Big Ten,1088,78.0,0.3918970087088224,0.632,0.289,0.1289600753739253,0.0990037745189035,0.0175448960302457,0.0227076124567474,0.0639886242445787,0.599,0.2816901408450704,0.6103896103896104,0.1933515753123544,2.8115900041851067,1.3864115684918683,1.89735088545367,0.0773603175253781,-0.976630522268308,-0.2247843537973046,0.1260937889941184,-0.7618164818553633,1.6039415588364638,-0.4321066247499182,-0.4151706431524066,6.7,0.3709327548806941,0.4620390455531453,0.0356268001000831,0.0,0.0,0.0627902212023515,0.0,0.3055295348045559,0.4367978415978614,0.1592556022951479,6,0.4367978415978614,3.295836866004329,23.906913073237508,5.0,SG,True,2024-25,338.8283333333333,0.1584970156439781,0.0177159263402263,0.1897854641040189,0.1168979361734958,0.0,0.2248627095068809,0.0,0.2922409482313998,7,0.2922409482313998,direct_athlete_id
2024,1,28,28,1642346.0,16137.0,Ryan Dunn,2024.0,Virginia,ACC,934,80.0,0.1946894664533889,0.571,0.168,0.0597904074444492,0.1037498147324737,0.0309632698850725,0.1039968174763766,0.1512055262724427,0.37,0.6542056074766355,1.0,0.7910192990005446,-0.2818723066355668,0.3969537367293854,-0.5306900269294921,-0.8961760272522431,-0.8817095318380658,1.3604245725732018,3.817421320863263,1.516695267902253,0.1911324298442697,1.4451971594001605,0.7844676525619602,1.9,0.6298076923076923,0.1682692307692307,0.0,0.0535903964861255,0.4789294988152613,0.1285003323701155,0.2385000936262898,0.0,0.1004796787022077,0.0,2,0.4789294988152613,3.332204510175204,21.46748802190281,2.0,SF,True,2024-25,1410.4166666666667,0.512572694826557,0.0141689315493016,0.2745689333198688,0.0807799991887895,0.0,0.117909441115483,0.0,0.0,0,0.512572694826557,direct_athlete_id
2024,1,29,29,1642268.0,15390.0,Isaiah Collier,2024.0,USC,Pac-12,804,75.0,0.3188405797101449,0.575,0.298,0.3114842903575299,0.1887032482401832,0.0289855072463768,0.0082440230832646,0.0562283737024221,0.497,0.2440944881889764,0.7037037037037037,-0.7031500102199308,1.6656028523456916,0.4618362175006958,2.077948969845806,2.6463181050590143,0.817362470532407,1.1267772600879606,-0.5306950878449995,-0.9645503743721802,0.974655396577932,-0.62157113648436,-0.1278498661541507,2.6,0.4920127795527156,0.255591054313099,0.1638447077511714,0.0,0.0,0.0275954052267624,0.1754467595398502,0.4819625113700757,0.1511506161121402,0.0,5,0.4819625113700757,3.367295829986474,19.71526351813826,1.0,PG,True,2024-25,1839.1066666666663,0.0,0.0,0.0,0.6262794990907538,0.0,0.0,0.0,0.3737205009092462,3,0.6262794990907538,direct_athlete_id
2024,1,30,30,1631248.0,17212.0,Baylor Scheierman,2024.0,Creighton,Big East,1288,78.0,0.2987328600515324,0.6,0.254,0.1991566290505388,0.1264755480607082,0.0147689204279384,0.0033237781467261,0.1398211501818811,0.231,0.3119266055045872,0.8272727272727273,0.1933515753123544,1.3501865543224758,0.8673517223213856,1.1950250017064747,1.0653496823433977,-0.4271939738784607,-0.5527302995410466,-0.7541224862726089,1.219282334366536,-0.666424203037455,-0.2797289797680731,0.2526280081285909,4.6,0.2167689161554192,0.591002044989775,0.0294494870371401,0.0525147710085522,0.0,0.163897527118665,0.0246677149902458,0.2830116667287012,0.3128774986324035,0.1335813344842921,6,0.3128774986324035,3.4011973816621555,23.74811772758385,5.0,SG,True,2024-25,383.8883333333333,0.3152506865498147,0.0,0.0,0.1030356276645846,0.0,0.4204902919030188,0.0,0.1612233938825818,5,0.4204902919030188,direct_athlete_id
2024,2,1,31,1642367.0,17024.0,Jonathan Mogbo,2024.0,San Francisco,WCC,984,78.0,0.2926017319226601,0.654,0.226,0.2437792382975059,0.1396128071481757,0.0326314786585365,0.0347448661652391,0.2193312172847756,0.321,0.5631067961165048,0.0,0.1933515753123544,1.2540116637855174,1.7432652127340753,0.633164294708718,1.6933956626280608,-0.1644482768328264,1.5575020625399518,0.6727032190103164,3.2964556563458385,-0.1111717069269856,0.9861017429215362,-2.2946039731049144,4.6,0.72,0.0061538461538461,0.0,0.0,0.3647820651964291,0.0784594967985592,0.1654999708455268,0.2683993046195912,0.1228591625398936,0.0,2,0.3647820651964291,3.4339872044851463,22.65845311430527,2.0,C,False,2024-25,1285.655,0.1370226161342772,0.0,0.455459868823494,0.1753114977507907,0.0,0.0,0.0,0.2322060172914379,2,0.455459868823494,direct_athlete_id
2024,2,2,32,1642271.0,15223.0,Kyle Filipowski,2024.0,Duke,ACC,1095,83.0,0.3249186787006918,0.58,0.2769999999999999,0.1840067469140535,0.1298080207692833,0.0224377062917927,0.0529163179062123,0.1596294952989426,0.3829999999999999,0.5,0.8717948717948718,1.6875208845328298,1.760945910393341,0.5429393184648338,1.6565534395974872,0.8521209461001732,-0.3605443889939392,0.3532384815741748,1.4978654295312408,1.7367685789256389,0.2713355681713369,0.6680729957493419,0.389714880040566,4.0,0.5219399538106235,0.2586605080831409,0.0,0.0289189639734597,0.1319294982312774,0.0241616576037636,0.2114087336697743,0.0338121455773614,0.5697690009443633,0.0,6,0.5697690009443633,3.4657359027997265,20.635181382614647,2.0,PF,True,2024-25,1521.54,0.2683841706418307,0.2417584865718086,0.1956396261400595,0.0821621728521628,0.010602991285469,0.0488981767512573,0.023406554166788,0.1291478215906239,0,0.2683841706418307,direct_athlete_id
2024,2,5,35,1642277.0,15216.0,Johnny  Furphy,2024.0,Kansas,Big 12,795,81.0,0.2164383998978386,0.617,0.175,0.07125569476082,0.1038421599169262,0.0211432920722669,0.0156606902593948,0.1176113925565439,0.3929999999999999,0.7115384615384616,0.9772727272727272,1.0898531608446396,0.0592886101401645,1.1431022655994545,-0.3902248501800533,-0.7348065391525568,-0.8798626245268651,0.2003200283090569,-0.1939056244058051,0.6390600089687328,0.3330302899613891,1.734127938193414,0.7144887519786218,2.2,0.2766990291262136,0.6067961165048543,0.0328591368740989,0.1595944541496623,0.0567488250296264,0.4531864602897242,0.053198432932301,0.0,0.244412690724587,0.0,3,0.4531864602897242,3.5553480614894135,19.548254620123203,1.0,SG,True,2024-25,379.4966666666666,0.2562960926465171,0.0,0.1436745450109551,0.0,0.0,0.1075320905180096,0.0,0.4924972718245179,7,0.4924972718245179,direct_athlete_id
2024,2,8,38,1642349.0,17774.0,Ajay Mitchell,2024.0,UC Santa Barbara,Big West,914,77.0,0.3729274236939053,0.62,0.312,0.2811933945470977,0.1366523858767912,0.0218715455823594,0.0121811851628735,0.0771508876176649,0.473,0.0679012345679012,0.8181818181818182,-0.1054822865317406,2.5140268601774247,1.1917641261779373,2.3588793233446848,2.2199854527554845,-0.2236568183801779,0.2863538486027149,-0.351909297303905,-0.4179568508471449,0.8265880642818068,-1.5095027564933192,0.2246364478952559,5.1,0.421188630490956,0.2170542635658914,0.076812607569931,0.0,0.0,0.0,0.0615726487631976,0.492524424016883,0.306240672834829,0.0628496468151594,5,0.492524424016883,3.6375861597263857,22.0041067761807,3.0,PG,False,2024-25,596.955,0.0657183974116428,0.0051346829972487,0.0583205888079608,0.408367186933284,0.0295530269275866,0.0865278521388111,0.0,0.3463782647834657,3,0.408367186933284,direct_athlete_id
2024,2,9,39,1642377.0,17178.0,Jaylen Wells,2024.0,Washington State,Pac-12,994,80.0,0.2605179463880054,0.59,0.201,0.0793491281243216,0.0597899552875116,0.0103763718282154,0.0062443627280926,0.0918376236802256,0.304,0.2463768115942029,0.8857142857142857,0.7910192990005446,0.750734861058804,0.7051455203931096,0.1315029491750069,-0.6208945923518563,-1.7609084450202872,-1.0716536299781716,-0.6214992889889426,-0.0342708919782729,-0.2160527339700744,-0.6100692936104808,0.4325737524857458,3.9,0.1316614420062695,0.5266457680250783,0.0,0.0291702575957412,0.0,0.0590894091336914,0.0324531518224214,0.0124558847993633,0.3422451793269735,0.5245861173218088,7,0.5245861173218088,3.6635616461296463,20.83504449007529,2.0,SG,True,2024-25,2043.4816666666663,0.4296127092899496,0.0349478396352012,0.0959274858932356,0.1468601939846973,0.0,0.2230931726934379,0.038217454906861,0.031341143596617,0,0.4296127092899496,direct_athlete_id
2024,2,10,40,1642345.0,15250.0,Osasere Ighodaro,2024.0,Marquette,Big East,1170,84.0,0.239281210592686,0.597,0.206,0.1607142857142857,0.1366820433965487,0.0188034188034188,0.0473516750889013,0.1240225495544644,0.429,0.625,0.0,1.9863547463769249,0.4176084449170461,0.8186898617429028,0.2318352182817487,0.5242885563246934,-0.2230636668217403,-0.0761060150016598,1.245176044371208,0.8065492938396366,0.5551312884055775,1.2980145526481115,-2.2946039731049144,3.4,0.5264797507788161,0.0062305295950155,0.0,0.0231905929408899,0.5242611200040669,0.1337908332951377,0.0,0.2712075517397437,0.0475499020201617,0.0,2,0.5242611200040669,3.688879454113936,21.95208761122519,4.0,PF,True,2024-25,1045.545,0.0,0.2131018984536863,0.0,0.10370951273771,0.47015632895202,0.0,0.0,0.2130322598565837,4,0.47015632895202,direct_athlete_id
2024,2,11,41,1641737.0,17199.0,Adem Bona,2024.0,UCLA,Pac-12,876,82.0,0.3016648898007898,0.629,0.249,0.1162490978451386,0.2014148162703871,0.0272766265447819,0.0874847450189916,0.1342328078749914,0.569,0.4729729729729729,0.0,1.388687022688735,1.396179336443277,1.3377497079133858,1.0946927325997324,-0.1015417789042643,1.071594329735449,0.9248949029872836,3.067611211938649,1.073288802013738,1.4188573934663071,0.5318694158793373,-2.2946039731049144,2.3,0.5793650793650794,0.0079365079365079,0.0,0.0,0.5631413709149283,0.0,0.089840624134641,0.1975544976222032,0.1494635073282274,0.0,2,0.5631413709149283,3.713572066704308,21.248459958932237,2.0,C,True,2024-25,904.55,0.0,0.0,0.2906194581957322,0.0,0.6349553402533432,0.0,0.0,0.0744252015509246,4,0.6349553402533432,direct_athlete_id
2024,2,12,42,1642354.0,16243.0,KJ Simpson,2024.0,Colorado,Pac-12,1298,72.0,0.3286907034855663,0.613,0.267,0.2710511791344833,0.1200284511884298,0.0270052041466987,0.0015919446535683,0.0996904068937967,0.363,0.3109756097560975,0.7341772151898734,-1.599651595752216,1.8201151306677708,1.0782197848281443,1.4558889013840048,2.077237690386421,-0.5561361642051698,0.892829824691406,-0.8327647199168278,0.1708803849462934,0.1479461245912332,-0.2845215537073347,-0.0340197416026519,5.8,0.392578125,0.35546875,0.0351236190841454,0.0,0.0,0.2228367070054137,0.1616708802391302,0.4850666947980997,0.0953020988732109,0.0,5,0.4850666947980997,3.737669618283368,21.883641341546884,3.0,PG,True,2024-25,842.0833333333334,0.0049358605226152,0.0,0.0,0.6929367955197925,0.0,0.0,0.0,0.3021273439575924,3,0.6929367955197925,direct_athlete_id
