PLAYER_ID,PLAYER_NAME,SEASON,TEAM_ABBREVIATION,MIN,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,arch_6,arch_7
1631260,AJ Green,2025-26,MIL,2269.9333333333334,0.3273154891582801,0.0,0.0,0.043371679868070334,0.0,0.6293128309736495,0.0,0.0
1642358,AJ Johnson,2025-26,DAL,453.43333333333334,0.0,0.0,0.08407815353350225,0.5427716140009275,0.0,0.0,0.0,0.3731502324655704
203932,Aaron Gordon,2025-26,DEN,1004.9583333333334,0.20001656662234993,0.32220324625980906,0.01048547390305164,0.0,0.04365089379279526,0.1884482775348352,0.2351955418871589,0.0
1628988,Aaron Holiday,2025-26,HOU,780.7316666666667,0.38302597944750183,0.0,0.0,0.5154838870188433,0.0,0.038866278159234526,0.0,0.06262385537442045
1630174,Aaron Nesmith,2025-26,IND,1334.95,0.0,0.013393896579345695,0.09193152359132263,0.09921453597290114,0.0,0.7222167929027591,0.0,0.07324325095367146
1630598,Aaron Wiggins,2025-26,OKC,1413.98,0.26061864779102056,0.0,0.12702710160210032,0.23591786174794038,0.0,0.15387850238705258,0.056119738364375935,0.1664381481075102
1642846,Ace Bailey,2025-26,UTA,1987.6433333333334,0.0,0.037169546144345936,0.11441762783262911,0.1911317707153451,0.0,0.6572810553076798,0.0,0.0
1641737,Adem Bona,2025-26,PHI,1234.1616666666666,0.06394566583189992,0.0,0.665141111190365,0.0,0.23579976349837325,0.0,0.0,0.035113459479361814
1642349,Ajay Mitchell,2025-26,OKC,1472.7983333333334,0.0,0.0,0.07534367676604668,0.3421712280010555,0.0,0.039331547495260306,0.2402838860101255,0.3028696617275121
201143,Al Horford,2025-26,GSW,969.185,0.48660257919356986,0.3618364288516051,0.05395103524288494,0.0,0.0,0.09760995671194025,0.0,0.0
1627936,Alex Caruso,2025-26,OKC,1020.3466666666667,0.4796581229494487,0.0,0.07542888674382775,0.0,0.0,0.0,0.11000537416075079,0.3349076161459727
1642259,Alex Sarr,2025-26,WAS,1304.6616666666666,0.13035870929407975,0.4270056568465904,0.2753484304704113,0.011863115620171769,0.0,0.047139019873895134,0.1082850678948515,0.0
1630578,Alperen Sengun,2025-26,HOU,2397.695,0.0,0.6224753071611088,0.0,0.0,0.0,0.0,0.24979948345821623,0.12772520938067491
1641708,Amen Thompson,2025-26,HOU,2953.15,0.0,0.0,0.33886508324633136,0.15450511961896962,0.0,0.0019642346919223003,0.25896372420843705,0.2457018382343397
1629599,Amir Coffey,2025-26,PHX,490.50166666666667,0.218381171803079,0.0,0.09957726010061099,0.22073496222964786,0.0,0.4335991563921466,0.0,0.02770744947451569
203083,Andre Drummond,2025-26,PHI,1230.7483333333332,0.22629741960142308,0.0,0.7737025803985769,0.0,0.0,0.0,0.0,0.0
1641748,Andre Jackson Jr.,2025-26,MIL,408.10833333333335,0.11317307023134021,0.0,0.031927394939302335,0.2285143841270806,0.0,0.0,0.0,0.6263851507022768
1629614,Andrew Nembhard,2025-26,IND,1785.5933333333332,0.0,0.0,0.0,0.7835963033367036,0.007204901283810804,0.06928963035413584,0.13990916502534975,0.0
203952,Andrew Wiggins,2025-26,MIA,2062.5983333333334,0.31390311634844886,0.12679390084845119,0.10373518421332191,0.06715311394596102,0.0,0.11586754006725214,0.2074748944457998,0.06507225013076508
1629014,Anfernee Simons,2025-26,CHI,1371.9333333333334,0.024313992858785875,0.0,0.0,0.5007621426793596,0.0,0.2971474125026312,0.1777764519592232,0.0
1641710,Anthony Black,2025-26,ORL,1910.05,0.1040026740779002,0.0,0.12883419626182155,0.24479671641928277,0.0,0.11876721207281266,0.13112158623306291,0.27247761493511996
203076,Anthony Davis,2025-26,WAS,625.63,0.048244543042093,0.4578647772366431,0.21738505988307016,0.013244820531948996,0.0,0.018114243835862985,0.24514655547038186,0.0
1630162,Anthony Edwards,2025-26,MIN,2136.5933333333332,0.0,0.03689346998121028,0.0,0.17670987196245905,0.0,0.23719930349882012,0.5491973545575105,0.0
1630264,Anthony Gill,2025-26,WAS,950.9466666666667,0.18885151120429583,0.07744435692984591,0.20047010514828684,0.0,0.17928837902736086,0.07915571310484167,0.0,0.2747899345853688
1630574,Ariel Hukporti,2025-26,NYK,497.96166666666664,0.0,0.15993891834217247,0.08787232642798054,0.0,0.24010706360886155,0.0,0.0,0.5120816916209855
1642854,Asa Newell,2025-26,ATL,499.90833333333336,0.4193905027780138,0.00030174597104475347,0.33725750625077194,0.0,0.10916864188060098,0.09699651966397563,0.013866847653563542,0.023018235802029278
1641709,Ausar Thompson,2025-26,DET,1895.61,0.0,0.0,0.39138720129440674,0.0,0.0,0.0,0.1950129086007838,0.4135998901048096
1630559,Austin Reaves,2025-26,LAL,1761.65,0.0,0.009215053742304474,0.001496173514920999,0.292752772730179,0.021471449048716482,0.15588642292442964,0.3691509694352349,0.1500271586042145
1630245,Ayo Dosunmu,2025-26,MIN,1881.0433333333333,0.14086853667935378,0.0,0.05345676169979656,0.24933891713964448,0.07198199095259963,0.1788003456540272,0.10953007039327793,0.1960233774813003
1628389,Bam Adebayo,2025-26,MIA,2364.685,0.22422915236628108,0.3941415964737451,0.042671863733058917,0.0,0.0,0.13331142625017908,0.1744220553947433,0.031223905781992488
1631248,Baylor Scheierman,2025-26,BOS,1429.3033333333333,0.560553804670994,0.03639538823301897,0.04662249665472861,0.12059151067347128,0.0,0.22985731601381107,0.0018075626127458959,0.0041719211412302925
1642879,Ben Saraf,2025-26,BKN,916.3183333333334,0.0,0.0,0.051536300308955486,0.5571648833426155,0.0,0.0,0.0,0.39129881634842906
1641767,Ben Sheppard,2025-26,IND,1390.4766666666667,0.3075083918323901,0.0,0.08042154565940808,0.07854945050874503,0.0,0.37415746456002164,0.0,0.15936314743943536
1631097,Bennedict Mathurin,2025-26,LAC,1620.015,0.0,0.041449075860898604,0.007535397017718259,0.41953944158773115,0.0851244036105671,0.23063680732489364,0.14232926082771524,0.07338561377047613
1643016,Bez Mbeng,2025-26,UTA,492.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1641731,Bilal Coulibaly,2025-26,WAS,1467.605,0.06892519523813351,0.0,0.21270232618245544,0.2856085818125269,0.0,0.1209796696532526,0.08789948811409448,0.2238847389995371
1631104,Blake Wesley,2025-26,POR,360.8183333333333,0.05601493595866899,0.0,0.06227211380127394,0.4627763033477918,0.0,0.0,0.07212883447164725,0.3468078124206178
1626171,Bobby Portis Jr.,2025-26,MIL,1619.3133333333333,0.3008162215024181,0.4880978322383096,0.0,0.0,0.0,0.13310635736069068,0.07797958889858166,0.0
203992,Bogdan Bogdanović,2025-26,LAC,452.06,0.21190879404257779,0.0,0.0,0.6453091184191145,0.031081914021169103,0.1117001735171386,0.0,0.0
1630538,Bones Hyland,2025-26,MIN,1176.9183333333333,0.17283792242744694,0.0,0.0,0.36510490429242154,0.0,0.231247434225564,0.16178324949448195,0.06902648956008547
1642382,Branden Carlson,2025-26,OKC,488.2033333333333,0.23246116134484696,0.17504938579835636,0.34668915921172244,0.0,0.05940661344127264,0.1863936802038016,0.0,0.0
1641764,Brandin Podziemski,2025-26,GSW,2332.673333333333,0.06375135833041806,0.0026367278781890373,0.05151984391222425,0.3366301159071211,0.0,0.3084796168089901,0.1204004161663551,0.11658192099670227
1627742,Brandon Ingram,2025-26,TOR,2603.8633333333332,0.0,0.16907497674197186,0.0,0.23476739823018447,0.0,0.31619698768854454,0.27996063733929905,0.0
1641706,Brandon Miller,2025-26,CHA,1968.3116666666667,0.013097607856223844,0.0936364524748416,0.0439571880774377,0.38037231812797523,0.0,0.3166752844989081,0.1522611489646135,0.0
1630314,Brandon Williams,2025-26,DAL,1462.645,0.0,0.0,0.06910563404165404,0.45207319936663165,0.0,0.0,0.23304562135621185,0.24577554523550252
